Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDT49,7,Low Fat,0.15202235,Canned,106.628,OUT018,2009,Medium,Tier 3,Supermarket Type2,639.168
FDX26,null,Low Fat,0.087383304,Dairy,180.4292,OUT027,1985,Medium,Tier 3,Supermarket Type3,4013.4424
NCW53,18.35,Low Fat,0.03066757,Health and Hygiene,193.4162,OUT017,2007,null,Tier 2,Supermarket Type1,2116.5782
DRF15,18.35,Low Fat,0.03321399,Dairy,154.934,OUT046,1997,Small,Tier 1,Supermarket Type1,1225.072
DRH01,null,Low Fat,0.097429924,Soft Drinks,172.8738,OUT027,1985,Medium,Tier 3,Supermarket Type3,3649.2498
NCE42,null,Low Fat,0.01055095,Household,234.9958,OUT027,1985,Medium,Tier 3,Supermarket Type3,13086.9648
DRL37,15.5,Low Fat,0.053480419,Soft Drinks,42.377,OUT045,2002,null,Tier 2,Supermarket Type1,1211.756
NCH18,null,Low Fat,0.044444956,Household,245.2802,OUT027,1985,Medium,Tier 3,Supermarket Type3,10072.8882
DRI11,8.26,Low Fat,0.034544435,Hard Drinks,116.0834,OUT018,2009,Medium,Tier 3,Supermarket Type2,1267.0174
NCO17,10,Low Fat,0.073678663,Health and Hygiene,120.944,OUT018,2009,Medium,Tier 3,Supermarket Type2,2037.348
FDS49,9,Low Fat,0.079668739,Canned,79.6644,OUT018,2009,Medium,Tier 3,Supermarket Type2,1571.288
FDX43,5.655,Low Fat,0.085447928,Fruits and Vegetables,165.85,OUT045,2002,null,Tier 2,Supermarket Type1,1830.95
NCS17,18.6,Low Fat,0.080434451,Health and Hygiene,93.4436,OUT013,1987,High,Tier 3,Supermarket Type1,1701.7848
NCC42,15,Low Fat,0.044978225,Health and Hygiene,140.8838,OUT049,1999,Medium,Tier 1,Supermarket Type1,2247.7408
NCM26,20.5,Low Fat,0.023190134,Others,153.434,OUT045,2002,null,Tier 2,Supermarket Type1,3981.484
FDU32,8.785,Low Fat,0.025967624,Fruits and Vegetables,119.9414,OUT046,1997,Small,Tier 1,Supermarket Type1,1462.0968
NCM53,18.75,Low Fat,0.05233528,Health and Hygiene,108.128,OUT017,2007,null,Tier 2,Supermarket Type1,1065.28
FDG32,19.85,Low Fat,0.17635245,Fruits and Vegetables,220.8772,OUT045,2002,null,Tier 2,Supermarket Type1,4225.1668
FDD02,16.6,Low Fat,0.050392993,Canned,118.4124,OUT045,2002,null,Tier 2,Supermarket Type1,3199.8348
FDW48,18,Low Fat,0.008558144,Baking Goods,79.0618,OUT045,2002,null,Tier 2,Supermarket Type1,1208.427
FDU59,null,Low Fat,0.095919472,Breads,162.6552,OUT027,1985,Medium,Tier 3,Supermarket Type3,5685.932
FDQ10,null,Low Fat,0.058092551,Snack Foods,172.0422,OUT019,1985,Small,Tier 1,Grocery Store,517.3266
FDV21,11.5,Low Fat,0.286357776,Snack Foods,123.9704,OUT010,1998,null,Tier 3,Grocery Store,375.5112
FDH12,null,Low Fat,0.148742896,Baking Goods,107.128,OUT019,1985,Small,Tier 1,Grocery Store,319.584
FDV40,17.35,Low Fat,0,Frozen Foods,72.2038,OUT017,2007,null,Tier 2,Supermarket Type1,886.8456
NCF07,9,Low Fat,0.032022535,Household,101.8016,OUT046,1997,Small,Tier 1,Supermarket Type1,1720.4272
FDP33,null,Low Fat,0.156304192,Snack Foods,256.3672,OUT019,1985,Small,Tier 1,Grocery Store,255.6672
DRD60,15.7,Low Fat,0.037201127,Soft Drinks,181.7634,OUT013,1987,High,Tier 3,Supermarket Type1,2544.6876
FDM28,15.7,Low Fat,0.045274134,Frozen Foods,177.966,OUT049,1999,Medium,Tier 1,Supermarket Type1,3415.554
NCU54,8.88,Low Fat,0.098603729,Household,210.727,OUT035,2004,Small,Tier 2,Supermarket Type1,4194.54
FDX59,10.195,Low Fat,0.051661272,Breads,33.3558,OUT046,1997,Small,Tier 1,Supermarket Type1,848.895
DRC27,13.8,Low Fat,0.058339153,Dairy,246.2802,OUT018,2009,Medium,Tier 3,Supermarket Type2,1228.401
FDT43,16.35,Low Fat,0.020544065,Fruits and Vegetables,49.9324,OUT035,2004,Small,Tier 2,Supermarket Type1,259.662
FDP26,7.785,Low Fat,0.140342195,Dairy,105.6306,OUT017,2007,null,Tier 2,Supermarket Type1,627.1836
NCE55,null,Low Fat,0.12929931,Household,178.237,OUT027,1985,Medium,Tier 3,Supermarket Type3,7939.665
FDU39,18.85,Low Fat,0.036031137,Meat,60.4562,OUT035,2004,Small,Tier 2,Supermarket Type1,1125.8678
FDK27,null,Low Fat,0.008903212,Meat,120.9756,OUT027,1985,Medium,Tier 3,Supermarket Type3,2787.0388
FDP32,6.65,Low Fat,0.087669485,Fruits and Vegetables,127.2678,OUT046,1997,Small,Tier 1,Supermarket Type1,2416.1882
NCW54,7.5,Low Fat,0,Household,59.2588,OUT049,1999,Medium,Tier 1,Supermarket Type1,916.1408
FDA36,5.985,Low Fat,0.005661669,Baking Goods,186.5924,OUT013,1987,High,Tier 3,Supermarket Type1,2591.2936
FDX34,6.195,Low Fat,0.07198553,Snack Foods,122.2098,OUT046,1997,Small,Tier 1,Supermarket Type1,1205.098
FDH27,7.075,Low Fat,0.058298384,Dairy,145.8128,OUT013,1987,High,Tier 3,Supermarket Type1,1725.7536
FDL10,8.395,Low Fat,0.039715591,Snack Foods,100.1042,OUT017,2007,null,Tier 2,Supermarket Type1,1289.6546
FDL15,17.85,Low Fat,0.046824729,Meat,153.6682,OUT018,2009,Medium,Tier 3,Supermarket Type2,1829.6184
NCN55,14.6,Low Fat,0.059611153,Others,238.3538,OUT045,2002,null,Tier 2,Supermarket Type1,2163.1842
FDD14,20.7,Low Fat,0.170072462,Canned,183.8266,OUT049,1999,Medium,Tier 1,Supermarket Type1,1844.266
DRJ39,20.25,Low Fat,0.036399734,Dairy,219.3482,OUT045,2002,null,Tier 2,Supermarket Type1,8323.8316
NCQ54,17.7,Low Fat,0.012567811,Household,168.4474,OUT045,2002,null,Tier 2,Supermarket Type1,2358.2636
DRG49,7.81,Low Fat,0.067836851,Soft Drinks,246.1486,OUT017,2007,null,Tier 2,Supermarket Type1,5375.6692
FDP58,11.1,Low Fat,0,Snack Foods,220.7482,OUT049,1999,Medium,Tier 1,Supermarket Type1,4380.964
DRG23,8.88,Low Fat,0.086764795,Hard Drinks,153.8682,OUT035,2004,Small,Tier 2,Supermarket Type1,1829.6184
DRJ11,9.5,Low Fat,0.085437778,Hard Drinks,188.4872,OUT018,2009,Medium,Tier 3,Supermarket Type2,3592.6568
FDG16,15.25,Low Fat,0.089998959,Frozen Foods,215.1192,OUT045,2002,null,Tier 2,Supermarket Type1,2157.192
NCN43,12.15,Low Fat,0,Others,123.773,OUT046,1997,Small,Tier 1,Supermarket Type1,3325.671
FDP39,null,Low Fat,0.06908877,Meat,52.3324,OUT027,1985,Medium,Tier 3,Supermarket Type3,1298.31
FDP34,12.85,Low Fat,0.137441201,Snack Foods,157.663,OUT049,1999,Medium,Tier 1,Supermarket Type1,2659.871
FDM44,12.5,Low Fat,0.051970788,Fruits and Vegetables,103.699,OUT010,1998,null,Tier 3,Grocery Store,412.796
FDC28,7.905,Low Fat,0,Frozen Foods,109.1254,OUT017,2007,null,Tier 2,Supermarket Type1,1627.881
DRC24,17.85,Low Fat,0.02492239,Soft Drinks,153.4998,OUT018,2009,Medium,Tier 3,Supermarket Type2,2922.1962
FDY32,null,Low Fat,0.226284381,Fruits and Vegetables,163.221,OUT019,1985,Small,Tier 1,Grocery Store,326.242
NCW06,16.2,Low Fat,0.050625182,Household,193.1162,OUT017,2007,null,Tier 2,Supermarket Type1,2501.4106
FDY48,14,Low Fat,0.02371512,Baking Goods,103.8332,OUT013,1987,High,Tier 3,Supermarket Type1,1743.0644
NCP29,8.42,Low Fat,0.112177581,Health and Hygiene,65.9168,OUT013,1987,High,Tier 3,Supermarket Type1,958.752
DRE60,9.395,Low Fat,0.159304333,Soft Drinks,226.172,OUT035,2004,Small,Tier 2,Supermarket Type1,3848.324
DRE15,null,Low Fat,0.01769927,Dairy,74.2012,OUT027,1985,Medium,Tier 3,Supermarket Type3,1290.3204
DRG15,6.13,Low Fat,0,Dairy,60.1536,OUT013,1987,High,Tier 3,Supermarket Type1,1102.5648
FDX55,null,Low Fat,0.096658404,Fruits and Vegetables,216.9166,OUT019,1985,Small,Tier 1,Grocery Store,217.7166
NCK29,5.615,Low Fat,0.12574524,Health and Hygiene,122.473,OUT035,2004,Small,Tier 2,Supermarket Type1,1354.903
FDQ44,20.5,Low Fat,0.036344721,Fruits and Vegetables,122.3756,OUT017,2007,null,Tier 2,Supermarket Type1,2544.6876
NCW05,20.25,Low Fat,0.148302815,Health and Hygiene,108.3938,OUT049,1999,Medium,Tier 1,Supermarket Type1,2787.0388
FDR23,15.85,Low Fat,0.081914677,Breads,177.637,OUT049,1999,Medium,Tier 1,Supermarket Type1,3352.303
FDO34,17.7,Low Fat,0.029914022,Snack Foods,166.2816,OUT013,1987,High,Tier 3,Supermarket Type1,2516.724
FDX58,null,Low Fat,0.043551753,Snack Foods,184.495,OUT027,1985,Medium,Tier 3,Supermarket Type3,7873.085
NCJ18,12.35,Low Fat,0.163941937,Household,117.0124,OUT046,1997,Small,Tier 1,Supermarket Type1,1540.6612
FDH57,10.895,Low Fat,0.059834024,Fruits and Vegetables,133.5284,OUT010,1998,null,Tier 3,Grocery Store,263.6568
DRF51,15.75,Low Fat,0.166174549,Dairy,37.4506,OUT045,2002,null,Tier 2,Supermarket Type1,1062.6168
DRD13,null,Low Fat,0.048841794,Soft Drinks,64.7168,OUT027,1985,Medium,Tier 3,Supermarket Type3,3068.0064
NCC07,19.6,Low Fat,0.02394662,Household,106.9964,OUT035,2004,Small,Tier 2,Supermarket Type1,1788.3388
NCG43,20.2,Low Fat,0.074177667,Household,93.2462,OUT013,1987,High,Tier 3,Supermarket Type1,1018.0082
FDX20,7.365,Low Fat,0.042646566,Fruits and Vegetables,225.172,OUT045,2002,null,Tier 2,Supermarket Type1,452.744
FDD17,7.5,Low Fat,0,Frozen Foods,237.7906,OUT035,2004,Small,Tier 2,Supermarket Type1,1188.453
FDD08,8.3,Low Fat,0.03555434,Fruits and Vegetables,37.4506,OUT017,2007,null,Tier 2,Supermarket Type1,796.9626
FDX45,16.75,Low Fat,0.105068444,Snack Foods,156.663,OUT045,2002,null,Tier 2,Supermarket Type1,2816.334
NCT42,5.88,Low Fat,0.02488732,Household,147.5392,OUT046,1997,Small,Tier 1,Supermarket Type1,2684.5056
FDT02,12.6,Low Fat,0.024194731,Dairy,36.1874,OUT046,1997,Small,Tier 1,Supermarket Type1,423.4488
NCR41,17.85,Low Fat,0.018023997,Health and Hygiene,95.9094,OUT046,1997,Small,Tier 1,Supermarket Type1,2285.0256
FDT31,19.75,Low Fat,0.012499004,Fruits and Vegetables,188.0872,OUT018,2009,Medium,Tier 3,Supermarket Type2,2458.1336
FDF33,7.97,Low Fat,0.036045991,Seafood,107.5596,OUT010,1998,null,Tier 3,Grocery Store,431.4384
NCU29,null,Low Fat,0.044607722,Health and Hygiene,145.976,OUT019,1985,Small,Tier 1,Grocery Store,585.904
NCB55,15.7,Low Fat,0.16098885,Household,57.8562,OUT045,2002,null,Tier 2,Supermarket Type1,651.8182
NCU18,15.1,Low Fat,0.055793586,Household,139.7496,OUT013,1987,High,Tier 3,Supermarket Type1,3952.1888
NCI29,8.6,Low Fat,0.032687702,Health and Hygiene,140.9154,OUT045,2002,null,Tier 2,Supermarket Type1,1134.5232
NCQ06,13,Low Fat,0.041909345,Household,255.0014,OUT045,2002,null,Tier 2,Supermarket Type1,5865.0322
DRI03,6.03,Low Fat,0,Dairy,175.1028,OUT049,1999,Medium,Tier 1,Supermarket Type1,1593.9252
FDT59,null,Low Fat,0.01583438,Breads,228.5668,OUT027,1985,Medium,Tier 3,Supermarket Type3,3225.1352
NCX53,20.1,Low Fat,0.014925407,Health and Hygiene,143.4154,OUT013,1987,High,Tier 3,Supermarket Type1,3545.385
FDZ12,9.17,Low Fat,0.102893121,Baking Goods,141.947,OUT013,1987,High,Tier 3,Supermarket Type1,4008.116
NCT05,10.895,Low Fat,0.020951848,Health and Hygiene,255.3672,OUT046,1997,Small,Tier 1,Supermarket Type1,767.0016
FDD33,12.85,Low Fat,0.108102606,Fruits and Vegetables,233.3642,OUT013,1987,High,Tier 3,Supermarket Type1,3950.1914
FDV39,null,Low Fat,0,Meat,196.8426,OUT019,1985,Small,Tier 1,Grocery Store,593.2278
FDF58,13.3,Low Fat,0.009581155,Snack Foods,64.951,OUT046,1997,Small,Tier 1,Supermarket Type1,1644.526
NCP50,null,Low Fat,0.035997636,Others,78.6618,OUT019,1985,Small,Tier 1,Grocery Store,80.5618
NCF30,17,Low Fat,0.126244059,Household,124.6362,OUT046,1997,Small,Tier 1,Supermarket Type1,3900.9222
NCN41,17,Low Fat,0.087387669,Health and Hygiene,125.073,OUT010,1998,null,Tier 3,Grocery Store,369.519
FDL26,18,Low Fat,0.073306615,Canned,155.0972,OUT049,1999,Medium,Tier 1,Supermarket Type1,3894.93
NCB30,14.6,Low Fat,0.043021542,Household,196.9084,OUT010,1998,null,Tier 3,Grocery Store,595.2252
FDY50,5.8,Low Fat,0.13169655,Dairy,89.4172,OUT017,2007,null,Tier 2,Supermarket Type1,2498.0816
NCK19,9.8,Low Fat,0.090834158,Others,192.2478,OUT018,2009,Medium,Tier 3,Supermarket Type2,4068.7038
NCR38,null,Low Fat,0.19875618,Household,250.7724,OUT019,1985,Small,Tier 1,Grocery Store,251.6724
FDI28,14.3,Low Fat,0.026321701,Frozen Foods,77.6302,OUT046,1997,Small,Tier 1,Supermarket Type1,950.7624
FDO24,11.1,Low Fat,0.176215665,Baking Goods,158.8604,OUT046,1997,Small,Tier 1,Supermarket Type1,2693.8268
FDC45,17,Low Fat,0.136008489,Fruits and Vegetables,171.7106,OUT045,2002,null,Tier 2,Supermarket Type1,1711.106
FDV15,10.3,Low Fat,0.146767897,Meat,102.3648,OUT018,2009,Medium,Tier 3,Supermarket Type2,1557.972
FDI22,12.6,Low Fat,0.09619424,Snack Foods,210.8612,OUT035,2004,Small,Tier 2,Supermarket Type1,1254.3672
NCI55,null,Low Fat,0.012592289,Household,123.3414,OUT027,1985,Medium,Tier 3,Supermarket Type3,4751.8146
FDN21,18.6,Low Fat,0.077168705,Snack Foods,160.6236,OUT018,2009,Medium,Tier 3,Supermarket Type2,1611.236
NCM43,14.5,Low Fat,0.032597778,Others,163.621,OUT010,1998,null,Tier 3,Grocery Store,815.605
FDD09,13.5,Low Fat,0.021583971,Fruits and Vegetables,179.5976,OUT018,2009,Medium,Tier 3,Supermarket Type2,2173.1712
FDI24,10.3,Low Fat,0.078903499,Baking Goods,177.637,OUT045,2002,null,Tier 2,Supermarket Type1,4234.488
NCN41,null,Low Fat,0.091411749,Health and Hygiene,121.373,OUT019,1985,Small,Tier 1,Grocery Store,369.519
NCT53,null,Low Fat,0.084245356,Health and Hygiene,164.6526,OUT019,1985,Small,Tier 1,Grocery Store,657.8104
NCD42,16.5,Low Fat,0.012689327,Health and Hygiene,39.7506,OUT018,2009,Medium,Tier 3,Supermarket Type2,227.7036
FDS48,15.15,Low Fat,0.046496777,Baking Goods,149.6708,OUT010,1998,null,Tier 3,Grocery Store,300.9416
FDW50,13.1,Low Fat,0.076005548,Dairy,166.1158,OUT017,2007,null,Tier 2,Supermarket Type1,1169.8106
FDO37,8.06,Low Fat,0,Breakfast,232.7326,OUT018,2009,Medium,Tier 3,Supermarket Type2,3696.5216
FDP38,10.1,Low Fat,0.053732324,Canned,49.8008,OUT010,1998,null,Tier 3,Grocery Store,303.6048
NCF06,6.235,Low Fat,0.033807904,Household,258.9962,OUT010,1998,null,Tier 3,Grocery Store,258.9962
FDR35,12.5,Low Fat,0.020782036,Breads,198.3742,OUT018,2009,Medium,Tier 3,Supermarket Type2,2587.9646
FDK16,9.065,Low Fat,0.115563679,Frozen Foods,96.0094,OUT045,2002,null,Tier 2,Supermarket Type1,1713.7692
FDV46,18.2,Low Fat,0.012607876,Snack Foods,139.818,OUT046,1997,Small,Tier 1,Supermarket Type1,1398.18
NCQ53,17.6,Low Fat,0.018934719,Health and Hygiene,237.759,OUT049,1999,Medium,Tier 1,Supermarket Type1,3545.385
FDD09,null,Low Fat,0.021392306,Fruits and Vegetables,182.0976,OUT027,1985,Medium,Tier 3,Supermarket Type3,6157.3184
FDY19,19.75,Low Fat,0.041448824,Fruits and Vegetables,116.5466,OUT045,2002,null,Tier 2,Supermarket Type1,2828.3184
FDI33,16.5,Low Fat,0.028395167,Snack Foods,91.7146,OUT013,1987,High,Tier 3,Supermarket Type1,2462.7942
FDE39,7.89,Low Fat,0.036127671,Dairy,117.4782,OUT035,2004,Small,Tier 2,Supermarket Type1,2026.0294
FDB09,16.25,Low Fat,0.057629899,Fruits and Vegetables,123.9046,OUT018,2009,Medium,Tier 3,Supermarket Type2,1120.5414
FDI22,12.6,Low Fat,0.096212432,Snack Foods,207.2612,OUT046,1997,Small,Tier 1,Supermarket Type1,4390.2852
FDE09,8.775,Low Fat,0.021647195,Fruits and Vegetables,109.5228,OUT045,2002,null,Tier 2,Supermarket Type1,994.7052
DRC49,8.67,Low Fat,0.065424208,Soft Drinks,145.8128,OUT035,2004,Small,Tier 2,Supermarket Type1,2444.8176
FDA50,16.25,Low Fat,0.087102593,Dairy,96.041,OUT013,1987,High,Tier 3,Supermarket Type1,868.869
NCM29,11.5,Low Fat,0.01774202,Health and Hygiene,129.6626,OUT017,2007,null,Tier 2,Supermarket Type1,1836.2764
FDQ13,11.1,Low Fat,0.010632752,Canned,82.5908,OUT013,1987,High,Tier 3,Supermarket Type1,1510.0344
FDV25,null,Low Fat,0.079931185,Canned,219.7456,OUT019,1985,Small,Tier 1,Grocery Store,884.1824
FDQ23,6.55,Low Fat,0.024505418,Breads,102.9332,OUT013,1987,High,Tier 3,Supermarket Type1,1845.5976
FDJ41,6.85,Low Fat,0.03830192,Frozen Foods,261.2594,OUT010,1998,null,Tier 3,Grocery Store,1046.6376
NCO42,21.25,Low Fat,0.024693927,Household,144.1102,OUT049,1999,Medium,Tier 1,Supermarket Type1,1749.7224
FDQ13,null,Low Fat,0.010590075,Canned,84.6908,OUT027,1985,Medium,Tier 3,Supermarket Type3,3691.1952
DRN47,12.1,Low Fat,0.016826748,Hard Drinks,179.166,OUT046,1997,Small,Tier 1,Supermarket Type1,3056.022
FDW28,null,Low Fat,0.088394115,Frozen Foods,194.7452,OUT027,1985,Medium,Tier 3,Supermarket Type3,5872.356
NCN42,20.25,Low Fat,0,Household,145.6418,OUT013,1987,High,Tier 3,Supermarket Type1,3384.2614
FDR60,null,Low Fat,0.129783577,Baking Goods,78.2328,OUT027,1985,Medium,Tier 3,Supermarket Type3,1004.0264
FDX45,16.75,Low Fat,0,Snack Foods,156.163,OUT046,1997,Small,Tier 1,Supermarket Type1,2816.334
FDH27,7.075,Low Fat,0.058465268,Dairy,145.3128,OUT045,2002,null,Tier 2,Supermarket Type1,1869.5664
FDZ40,8.935,Low Fat,0.040245222,Frozen Foods,54.9298,OUT049,1999,Medium,Tier 1,Supermarket Type1,1348.245
FDZ27,7.935,Low Fat,0.017253305,Dairy,51.435,OUT017,2007,null,Tier 2,Supermarket Type1,499.35
FDZ46,7.485,Low Fat,0.069231189,Snack Foods,112.1228,OUT049,1999,Medium,Tier 1,Supermarket Type1,1215.7508
FDI46,9.5,Low Fat,0.074648119,Snack Foods,253.3724,OUT018,2009,Medium,Tier 3,Supermarket Type2,755.0172
NCW53,18.35,Low Fat,0.030542489,Health and Hygiene,193.1162,OUT049,1999,Medium,Tier 1,Supermarket Type1,2693.8268
FDY52,6.365,Low Fat,0.007359711,Frozen Foods,60.1536,OUT049,1999,Medium,Tier 1,Supermarket Type1,490.0288
FDU07,11.1,Low Fat,0.059940022,Fruits and Vegetables,149.1366,OUT049,1999,Medium,Tier 1,Supermarket Type1,4231.8248
NCQ05,11.395,Low Fat,0,Health and Hygiene,149.2708,OUT017,2007,null,Tier 2,Supermarket Type1,2407.5328
NCJ17,7.68,Low Fat,0.153419412,Health and Hygiene,86.4224,OUT017,2007,null,Tier 2,Supermarket Type1,511.3344
NCY29,13.65,Low Fat,0.077219509,Health and Hygiene,56.493,OUT035,2004,Small,Tier 2,Supermarket Type1,509.337
NCQ18,15.75,Low Fat,0.13504726,Household,98.57,OUT035,2004,Small,Tier 2,Supermarket Type1,2496.75
NCK31,10.895,Low Fat,0.027157955,Others,50.2666,OUT018,2009,Medium,Tier 3,Supermarket Type2,820.2656
FDN21,18.6,Low Fat,0.076791671,Snack Foods,161.0236,OUT013,1987,High,Tier 3,Supermarket Type1,3705.8428
FDM14,13.8,Low Fat,0.01326146,Canned,108.0254,OUT035,2004,Small,Tier 2,Supermarket Type1,759.6778
DRM59,5.88,Low Fat,0.003597678,Hard Drinks,153.8998,OUT049,1999,Medium,Tier 1,Supermarket Type1,2922.1962
NCO29,11.15,Low Fat,0.032438645,Health and Hygiene,163.0526,OUT017,2007,null,Tier 2,Supermarket Type1,2302.3364
FDC32,null,Low Fat,0.173527068,Fruits and Vegetables,92.0462,OUT019,1985,Small,Tier 1,Grocery Store,277.6386
DRA12,11.6,Low Fat,0.041112694,Soft Drinks,142.0154,OUT018,2009,Medium,Tier 3,Supermarket Type2,850.8924
FDI14,null,Low Fat,0.089243504,Canned,139.2496,OUT027,1985,Medium,Tier 3,Supermarket Type3,1976.0944
DRG51,12.1,Low Fat,0.011539622,Dairy,163.5526,OUT046,1997,Small,Tier 1,Supermarket Type1,2302.3364
FDR33,null,Low Fat,0.04690397,Snack Foods,110.657,OUT019,1985,Small,Tier 1,Grocery Store,659.142
FDS23,4.635,Low Fat,0.141686037,Breads,126.9994,OUT017,2007,null,Tier 2,Supermarket Type1,1798.9916
NCF43,8.51,Low Fat,0.052051256,Household,142.247,OUT045,2002,null,Tier 2,Supermarket Type1,2004.058
NCC42,15,Low Fat,0.04499948,Health and Hygiene,140.4838,OUT045,2002,null,Tier 2,Supermarket Type1,1685.8056
FDS47,16.75,Low Fat,0.12888573,Breads,87.6856,OUT046,1997,Small,Tier 1,Supermarket Type1,1494.0552
DRK35,8.365,Low Fat,0.120256303,Hard Drinks,39.2506,OUT010,1998,null,Tier 3,Grocery Store,75.9012
DRF37,null,Low Fat,0,Soft Drinks,261.291,OUT019,1985,Small,Tier 1,Grocery Store,788.973
DRI23,18.85,Low Fat,0.137755834,Hard Drinks,161.8578,OUT018,2009,Medium,Tier 3,Supermarket Type2,3530.0716
FDB28,6.615,Low Fat,0.093913607,Dairy,198.7426,OUT017,2007,null,Tier 2,Supermarket Type1,1186.4556
FDD22,10,Low Fat,0.100055625,Snack Foods,113.3544,OUT018,2009,Medium,Tier 3,Supermarket Type2,3467.4864
FDG04,13.1,Low Fat,0.006061565,Frozen Foods,188.9898,OUT035,2004,Small,Tier 2,Supermarket Type1,4303.0654
FDI28,null,Low Fat,0.026194237,Frozen Foods,79.0302,OUT027,1985,Medium,Tier 3,Supermarket Type3,1901.5248
NCS17,null,Low Fat,0.080111611,Health and Hygiene,94.6436,OUT027,1985,Medium,Tier 3,Supermarket Type3,4065.3748
FDX44,9.3,Low Fat,0.043141572,Fruits and Vegetables,90.4172,OUT018,2009,Medium,Tier 3,Supermarket Type2,1249.0408
DRE03,19.6,Low Fat,0.024276035,Dairy,45.3718,OUT045,2002,null,Tier 2,Supermarket Type1,614.5334
FDT46,11.35,Low Fat,0.03093263,Snack Foods,51.5008,OUT018,2009,Medium,Tier 3,Supermarket Type2,607.2096
FDE44,14.65,Low Fat,0.172357491,Fruits and Vegetables,50.8692,OUT017,2007,null,Tier 2,Supermarket Type1,788.3072
FDV47,17.1,Low Fat,0,Breads,85.5566,OUT049,1999,Medium,Tier 1,Supermarket Type1,1860.2452
FDK48,7.445,Low Fat,0.037845086,Baking Goods,75.5354,OUT017,2007,null,Tier 2,Supermarket Type1,1956.1204
FDC53,8.68,Low Fat,0.01478914,Frozen Foods,97.7384,OUT010,1998,null,Tier 3,Grocery Store,98.5384
NCN07,18.5,Low Fat,0.033938279,Others,132.5284,OUT035,2004,Small,Tier 2,Supermarket Type1,1318.284
FDI28,14.3,Low Fat,0.026299797,Frozen Foods,79.4302,OUT013,1987,High,Tier 3,Supermarket Type1,1743.0644
NCO55,null,Low Fat,0.159394437,Others,105.6938,OUT019,1985,Small,Tier 1,Grocery Store,214.3876
FDP46,15.35,Low Fat,0,Snack Foods,88.283,OUT046,1997,Small,Tier 1,Supermarket Type1,1797.66
FDX26,17.7,Low Fat,0,Dairy,182.5292,OUT013,1987,High,Tier 3,Supermarket Type1,2736.438
FDT40,null,Low Fat,0.095331433,Frozen Foods,125.5678,OUT027,1985,Medium,Tier 3,Supermarket Type3,2543.356
FDZ09,17.6,Low Fat,0.105472205,Snack Foods,165.6868,OUT017,2007,null,Tier 2,Supermarket Type1,3111.9492
FDV36,null,Low Fat,0.026174636,Baking Goods,127.102,OUT027,1985,Medium,Tier 3,Supermarket Type3,3415.554
FDG60,20.35,Low Fat,0.060794097,Baking Goods,233.6616,OUT049,1999,Medium,Tier 1,Supermarket Type1,2577.9776
FDL22,16.85,Low Fat,0.036446751,Snack Foods,90.3488,OUT049,1999,Medium,Tier 1,Supermarket Type1,996.0368
DRK01,7.63,Low Fat,0.061188147,Soft Drinks,94.0436,OUT045,2002,null,Tier 2,Supermarket Type1,1134.5232
FDO12,15.75,Low Fat,0.054884821,Baking Goods,195.3452,OUT013,1987,High,Tier 3,Supermarket Type1,1761.7068
FDC04,15.6,Low Fat,0.045168898,Dairy,242.9854,OUT018,2009,Medium,Tier 3,Supermarket Type2,2175.1686
NCI06,11.3,Low Fat,0.04767798,Household,181.466,OUT013,1987,High,Tier 3,Supermarket Type1,3775.086
NCY53,20,Low Fat,0.058812134,Health and Hygiene,111.6544,OUT017,2007,null,Tier 2,Supermarket Type1,1565.9616
FDM33,15.6,Low Fat,0.087646694,Snack Foods,221.5798,OUT013,1987,High,Tier 3,Supermarket Type1,5509.495
FDO57,null,Low Fat,0.19033746,Snack Foods,159.4578,OUT019,1985,Small,Tier 1,Grocery Store,160.4578
FDO58,null,Low Fat,0.039385518,Snack Foods,164.8526,OUT027,1985,Medium,Tier 3,Supermarket Type3,2631.2416
FDO60,null,Low Fat,0.034203092,Baking Goods,43.3086,OUT027,1985,Medium,Tier 3,Supermarket Type3,624.5204
FDV08,7.35,Low Fat,0.028571132,Fruits and Vegetables,40.8454,OUT013,1987,High,Tier 3,Supermarket Type1,587.2356
FDX20,null,Low Fat,0.042354152,Fruits and Vegetables,227.272,OUT027,1985,Medium,Tier 3,Supermarket Type3,7017.532
FDG59,15.85,Low Fat,0.043410693,Starchy Foods,39.4164,OUT018,2009,Medium,Tier 3,Supermarket Type2,154.4656
FDI19,15.1,Low Fat,0.052295514,Meat,242.9512,OUT013,1987,High,Tier 3,Supermarket Type1,4847.024
FDX19,19.1,Low Fat,0.097127867,Fruits and Vegetables,234.4958,OUT018,2009,Medium,Tier 3,Supermarket Type2,1635.8706
